2008.11.26,23:19,146.1,147.44,144.62,146.11,0
2008.11.28,01:01,146.96,147.97,145.77,146.98,0
2008.12.01,01:36,146.02,147.66,145.62,146.01,0
2008.12.02,01:38,138.71,146.24,138.13,138.61,0
2008.12.03,01:46,138.64,140.98,137.17,138.64,0
2008.12.04,01:51,137.11,139.46,136.37,137.11,0
2008.12.05,01:58,135.79,137.57,134.19,135.75,0
2008.12.08,02:21,137.96,138.19,133.34,137.91,0
2008.12.09,02:37,136.8,140.81,136.78,136.86,0
2008.12.10,02:45,137.51,137.84,135.53,137.52,0
2008.12.11,03:01,138.61,138.74,136.54,138.55,0
2008.12.12,03:10,133.57,138.7,132.66,133.66,0
2008.12.15,03:20,136.44,137.41,133.66,136.42,0
2008.12.16,03:37,137.78,139.29,135.35,137.69,0
2008.12.17,03:43,138.2,139.15,136.88,138.11,0
2008.12.18,03:51,135.29,138.14,134.96,135.24,0
2008.12.19,03:59,133.85,138.2,133.31,133.68,0
2008.12.22,04:28,133.42,134.76,132.38,133.44,0
2008.12.23,05:25,133.25,134.37,132.13,133.27,0
2008.12.24,05:43,132.93,134.47,132.9,132.94,0
2008.12.28,20:56,133.51,133.81,132.39,133.53,0
2008.12.29,21:24,131.05,133.57,130.27,131.0,0
2008.12.30,22:21,130.33,131.21,129.94,130.33,0
2009.01.02,02:30,133.11,134.07,130.09,133.08,0
2009.01.05,02:38,133.83,134.24,131.45,133.82,0
2009.01.06,02:52,136.26,137.63,133.69,136.33,0
2009.01.07,02:55,139.68,140.93,136.23,139.63,0
2009.01.08,03:01,137.7,141.62,137.35,137.71,0
2009.01.09,03:23,139.08,140.16,137.43,139.07,0
2009.01.12,03:39,134.97,139.98,134.91,134.98,0
2009.01.13,03:56,130.49,135.2,130.38,130.4,0
2009.01.14,04:06,130.96,132.14,128.89,130.77,0
2009.01.15,04:16,129.54,130.81,129.11,129.48,0
2009.01.16,04:24,134.75,135.03,129.2,134.81,0
2009.01.19,04:29,132.92,135.94,132.18,132.91,0
2009.01.20,05:07,126.79,133.48,126.71,126.85,0
2009.01.21,05:13,124.05,127.22,123.05,124.04,0
2009.01.22,05:14,123.28,125.44,119.45,123.31,0
2009.01.23,05:25,119.72,124.01,118.91,119.58,0
2009.01.26,05:35,123.45,123.55,119.35,123.53,0
2009.01.27,05:44,125.8,127.73,122.76,125.67,0
2009.01.28,05:50,127.41,127.91,124.36,127.45,0
2009.01.29,05:56,127.98,129.76,126.56,127.96,0
2009.01.30,06:09,128.3,129.48,126.77,128.34,0
2009.02.02,06:15,126.58,130.96,126.24,126.6,0
2009.02.03,06:26,127.43,128.64,125.37,127.45,0
2009.02.04,06:39,128.09,129.57,126.94,128.05,0
2009.02.05,06:52,130.17,130.75,127.98,130.18,0
2009.02.06,07:01,133.56,135.68,130.12,133.62,0
2009.02.09,07:11,136.74,137.38,133.42,136.75,0
2009.02.10,07:23,134.96,137.4,134.28,135.05,0
2009.02.11,07:33,129.45,135.44,128.94,129.38,0
2009.02.12,07:54,128.12,130.53,127.18,128.11,0
2009.02.13,07:54,133.18,133.95,127.8,133.17,0
2009.02.16,07:59,130.83,133.35,129.66,130.81,0
2009.02.17,08:52,131.1,131.8,129.72,131.03,0
2009.02.22,18:17,134.74,134.88,130.42,134.72,0
2009.02.23,18:23,136.95,139.16,133.89,136.87,0
2009.02.24,18:30,140.57,140.68,136.29,140.61,0
2009.02.25,18:40,138.69,141.81,137.71,138.69,0
2009.02.26,18:48,140.47,141.73,138.37,140.45,0
2009.03.01,18:58,138.32,140.67,136.74,138.23,0
2009.03.02,19:00,136.3,139.57,135.58,136.33,0
2009.03.03,19:05,138.13,138.68,136.1,138.15,0
2009.03.04,19:17,140.55,140.89,137.41,140.56,0
2009.03.05,19:22,139.26,141.54,138.06,139.29,0
2009.03.08,19:47,138.6,140.24,137.3,138.6,0
2009.03.09,19:59,136.52,139.39,135.98,136.51,0
2009.03.10,20:08,136.06,137.11,135.22,136.07,0
2009.03.11,20:25,134.58,136.31,133.97,134.59,0
2009.03.12,20:27,135.74,136.62,131.5,135.73,0
2009.03.15,21:00,137.4,138.43,135.55,137.42,0
2009.03.16,21:09,138.63,140.05,137.34,138.71,0
2009.03.17,21:24,138.38,139.43,137.99,138.44,0
2009.03.18,21:31,137.19,138.66,134.99,137.11,0
2009.03.19,21:48,137.16,137.95,135.3,137.14,0
2009.03.22,22:02,139.61,139.72,136.65,139.63,0
2009.03.23,22:12,143.62,143.84,139.29,143.63,0
2009.03.24,22:22,143.37,145.13,142.87,143.39,0
2009.03.25,22:36,142.7,144.01,141.01,142.71,0
2009.03.26,22:55,142.45,143.63,142.02,142.43,0
2009.03.29,23:08,139.45,142.63,139.07,139.47,0
2009.03.30,23:18,140.33,140.62,135.76,140.32,0
2009.03.31,23:19,141.28,142.9,139.57,141.34,0
2009.04.01,23:36,143.01,143.32,140.62,142.99,0
2009.04.02,23:51,146.81,147.92,142.98,146.87,0
2009.04.06,00:03,150.47,150.8,145.57,150.45,0
2009.04.07,00:09,147.61,151.57,146.87,147.63,0
2009.04.08,00:13,147.18,148.99,145.86,147.18,0
2009.04.09,00:29,147.01,148.02,145.77,147.02,0
2009.04.10,01:16,147.19,148.06,146.37,147.19,0
2009.04.13,04:22,148.26,148.51,146.47,148.27,0
2009.04.14,04:44,148.2,149.33,147.48,148.16,0
2009.04.15,04:52,147.89,149.09,145.9,148.01,0
2009.04.16,05:02,147.39,149.91,147.25,147.44,0
2009.04.17,05:13,146.93,148.86,146.62,146.93,0
2009.04.20,05:44,143.7,147.43,143.61,143.64,0
2009.04.21,06:13,143.37,144.13,141.54,143.34,0
2009.04.22,06:27,143.25,145.23,142.46,143.23,0
2009.04.23,06:39,142.83,143.74,140.65,142.77,0
2009.04.24,06:50,141.69,144.6,141.5,141.76,0
2009.04.27,06:58,140.79,143.87,140.19,140.84,0
2009.04.28,07:04,140.42,142.09,139.07,140.56,0
2009.04.29,07:22,143.24,143.79,140.31,143.2,0
2009.04.30,07:24,145.64,146.31,142.22,145.64,0
2009.05.01,07:44,148.17,148.39,144.6,148.22,0
2009.05.04,08:31,147.74,149.19,147.21,147.71,0
2009.05.05,08:45,149.53,149.91,147.65,149.49,0
2009.05.06,09:02,149.09,149.69,147.01,149.03,0
2009.05.07,09:10,149.39,150.94,148.19,149.35,0
2009.05.08,09:16,149.44,150.28,148.12,149.33,0
2009.05.11,09:35,147.06,150.56,146.96,147.0,0
2009.05.12,09:41,147.62,149.53,146.48,147.63,0
2009.05.13,09:48,145.26,148.14,144.93,145.29,0
2009.05.14,09:55,144.69,146.14,143.41,144.7,0
2009.05.15,10:14,145.17,146.5,143.59,145.15,0
2009.05.18,10:38,146.68,146.97,143.09,146.64,0
2009.05.19,10:50,149.13,149.69,146.46,149.08,0
2009.05.20,10:56,149.11,149.33,147.6,149.18,0
2009.05.21,11:02,148.68,150.0,146.87,148.64,0
2009.05.22,11:08,150.37,150.43,148.18,150.43,0
2009.05.25,11:25,151.03,151.52,149.8,151.01,0
2009.05.26,13:26,151.24,151.37,149.56,151.21,0
2009.05.27,13:32,152.83,152.99,151.15,152.83,0
2009.05.28,13:34,154.26,154.89,151.96,154.24,0
2009.05.29,13:45,154.31,155.73,153.25,154.32,0
2009.06.01,14:02,158.91,159.18,153.31,158.93,0
2009.06.02,14:06,158.76,159.22,156.87,158.77,0
2009.06.03,14:14,155.72,160.46,155.69,155.76,0
2009.06.04,14:18,156.29,158.59,155.17,156.34,0
2009.06.05,14:46,157.19,158.49,154.86,157.17,0
2009.06.08,15:33,158.29,158.32,155.52,158.27,0
2009.06.09,15:42,159.08,159.17,156.61,159.06,0
2009.06.10,16:00,160.64,161.3,158.46,160.71,0
2009.06.11,16:08,161.77,162.07,159.92,161.77,0
2009.06.12,16:14,161.73,162.59,160.47,161.69,0
2009.06.15,16:20,159.66,161.85,158.86,159.69,0
2009.06.16,16:24,158.26,160.38,156.46,158.18,0
2009.06.17,16:28,156.89,159.36,155.61,156.89,0
2009.06.18,16:30,157.59,158.45,154.96,157.6,0
2009.06.19,16:38,158.83,159.62,157.38,158.81,0
2009.06.22,16:58,156.71,158.91,156.39,156.7,0
2009.06.23,17:12,156.59,156.85,154.06,156.55,0
2009.06.24,17:24,157.09,158.26,156.14,157.09,0
2009.06.25,17:29,157.0,158.54,155.93,157.01,0
2009.06.28,18:00,157.15,158.23,156.65,157.12,0
2009.06.29,18:18,159.0,159.31,156.71,159.0,0
2009.06.30,18:27,158.49,160.27,158.19,158.5,0
2009.07.01,18:42,159.09,159.97,158.12,159.1,0
2009.07.02,18:47,156.72,159.33,156.61,156.71,0
2009.07.05,20:26,156.13,157.86,156.05,156.15,0
2009.07.06,20:32,154.97,156.22,153.02,154.97,0
2009.07.07,20:39,152.0,155.36,151.82,152.02,0
2009.07.08,20:43,149.42,152.4,146.74,149.51,0
2009.07.09,20:52,151.51,152.35,149.26,151.52,0
2009.07.12,21:23,150.47,151.91,148.36,150.41,0
2009.07.13,21:27,150.94,151.65,147.13,150.89,0
2009.07.14,21:29,152.66,153.0,150.7,152.67,0
2009.07.15,21:36,154.66,155.16,152.43,154.66,0
2009.07.16,21:41,153.08,154.91,153.01,153.11,0
2009.07.19,22:13,154.96,155.05,152.38,154.97,0
2009.07.20,22:21,154.87,156.44,154.74,154.86,0
2009.07.21,22:35,153.4,155.51,153.1,153.38,0
2009.07.22,22:50,155.2,155.28,152.31,155.21,0
2009.07.23,22:51,156.08,157.62,154.98,156.07,0
2009.07.26,23:14,155.79,156.86,155.16,155.78,0
2009.07.27,23:33,156.7,157.46,155.75,156.77,0
2009.07.28,23:44,154.96,157.47,154.14,154.97,0
2009.07.29,23:47,155.37,156.33,153.86,155.38,0
2009.07.30,23:50,157.53,158.07,155.24,157.55,0
2009.08.03,00:02,158.4,158.92,156.92,158.43,0
2009.08.04,00:10,161.55,162.18,158.14,161.53,0
2009.08.05,00:19,160.92,161.84,160.01,160.92,0
2009.08.06,00:29,161.39,162.45,160.42,161.38,0
2009.08.07,00:39,159.95,162.39,159.47,159.92,0
2009.08.10,00:55,162.38,163.07,158.96,162.39,0
2009.08.11,01:05,159.26,162.53,158.91,159.23,0
2009.08.12,01:17,157.53,159.82,157.22,157.57,0
2009.08.13,01:29,158.72,159.74,155.97,158.71,0
2009.08.14,01:35,157.67,160.36,157.37,157.69,0
2009.08.17,02:05,155.03,158.15,154.96,155.0,0
2009.08.18,02:11,155.73,155.85,153.45,155.69,0
2009.08.19,02:17,155.52,157.51,155.3,155.57,0
2009.08.20,02:27,156.5,156.54,153.63,156.4,0
2009.08.21,02:39,154.23,156.72,153.57,154.27,0
2009.08.24,03:02,155.79,156.82,154.2,155.91,0
2009.08.25,03:11,153.94,156.65,153.63,153.92,0
2009.08.26,03:18,153.69,155.51,153.1,153.67,0
2009.08.27,03:32,151.71,153.96,151.37,151.74,0
2009.08.28,03:42,152.8,153.26,151.05,152.85,0
2009.08.31,03:58,150.45,153.62,150.04,150.46,0
2009.09.01,04:11,152.47,152.75,150.31,152.43,0
2009.09.02,04:13,149.34,152.47,149.02,149.37,0
2009.09.03,04:23,150.67,151.11,149.3,150.69,0
2009.09.04,04:41,151.72,151.8,150.66,151.73,0
2009.09.07,05:08,152.92,153.24,150.99,152.89,0
2009.09.08,06:27,152.55,152.97,151.32,152.51,0
2009.09.09,06:39,152.65,153.01,151.98,152.67,0
2009.09.10,06:47,152.17,152.78,151.64,152.22,0
2009.09.11,07:03,151.74,153.11,151.41,151.73,0
2009.09.14,07:10,150.15,151.95,149.89,150.19,0
2009.09.15,07:26,150.2,151.74,150.04,150.15,0
2009.09.16,07:34,149.23,150.64,148.6,149.2,0
2009.09.17,07:42,151.01,151.07,148.73,150.95,0
2009.09.18,07:50,149.3,151.21,148.6,149.28,0
2009.09.21,08:15,149.42,149.44,148.03,149.33,0
2009.09.22,08:36,149.06,149.6,148.47,149.01,0
2009.09.23,08:54,149.95,150.26,148.24,149.93,0
2009.09.24,08:59,146.84,150.37,146.39,146.76,0
2009.09.25,09:10,144.29,146.94,143.85,144.3,0
2009.09.28,09:18,141.69,144.55,139.73,141.67,0
2009.09.29,09:24,143.73,143.95,141.35,143.7,0
2009.09.30,09:44,143.4,144.53,143.38,143.41,0
2009.10.01,09:51,143.02,144.22,142.83,143.05,0
2009.10.02,09:56,141.11,143.57,140.73,141.15,0
2009.10.05,10:07,142.88,143.95,140.96,142.86,0
2009.10.06,10:19,141.24,143.23,140.95,141.23,0
2009.10.07,10:36,141.28,142.01,139.69,141.3,0
2009.10.08,10:42,142.11,142.52,140.91,142.1,0
2009.10.09,10:48,142.44,143.11,141.65,142.4,0
2009.10.12,11:00,141.66,143.21,141.55,141.6,0
2009.10.13,11:20,142.12,142.22,141.17,142.13,0
2009.10.14,11:22,142.49,143.85,141.72,142.49,0
2009.10.15,11:30,147.06,147.51,142.5,147.05,0
2009.10.16,11:38,148.39,149.31,146.71,148.39,0
2009.10.19,11:43,148.61,149.12,147.08,148.63,0
2009.10.20,11:45,149.0,149.39,147.51,148.99,0
2009.10.21,11:54,151.18,151.54,148.14,151.2,0
2009.10.22,12:06,151.57,151.97,150.55,151.57,0
2009.10.23,12:14,150.15,153.23,149.98,150.11,0
2009.10.26,12:36,150.22,151.17,149.14,150.2,0
2009.10.27,12:42,150.46,151.16,150.06,150.49,0
2009.10.28,12:51,148.7,150.57,148.29,148.67,0
2009.10.29,12:56,151.19,151.59,147.66,151.24,0
2009.10.30,13:07,148.64,151.73,148.47,148.63,0
2009.11.02,13:10,147.84,148.92,145.78,147.84,0
2009.11.03,13:21,147.98,148.54,146.37,148.02,0
2009.11.04,13:33,150.64,150.86,147.79,150.63,0
2009.11.05,13:40,150.18,151.31,148.53,150.19,0
2009.11.06,13:59,149.17,150.76,148.41,149.18,0
2009.11.09,14:04,150.43,151.61,149.11,150.47,0
2009.11.10,14:16,150.18,151.01,149.01,150.19,0
2009.11.11,14:27,148.62,151.17,148.56,148.63,0
2009.11.12,14:53,149.75,150.02,148.25,149.73,0
2009.11.13,15:10,149.6,150.45,148.97,149.65,0
2009.11.16,15:17,149.78,150.36,149.11,149.77,0
2009.11.17,15:30,150.01,150.23,149.35,150.02,0
2009.11.18,15:52,149.66,150.32,149.39,149.67,0
2009.11.19,16:07,148.28,149.67,147.31,148.26,0
2009.11.20,16:15,146.8,148.39,146.44,146.78,0
2009.11.23,18:23,147.89,148.22,146.5,147.9,0
2009.11.24,18:50,146.94,147.91,146.23,146.94,0
2009.11.25,19:05,145.9,147.66,145.64,145.92,0
2009.11.26,19:41,141.01,146.21,139.27,141.26,0
2009.11.29,19:56,143.25,143.75,140.02,143.27,0
2009.11.30,20:08,142.07,143.9,141.03,142.1,0
2009.12.01,20:18,144.11,144.43,141.89,144.08,0
2009.12.02,20:21,146.08,146.2,143.92,146.04,0
2009.12.03,20:34,145.98,146.86,145.41,146.0,0
2009.12.06,20:39,148.37,149.16,145.57,148.34,0
2009.12.07,20:48,146.37,148.57,146.32,146.38,0
2009.12.08,21:01,143.76,146.54,143.34,143.78,0
2009.12.09,21:05,143.72,144.15,142.0,143.73,0
2009.12.10,21:13,143.91,144.4,142.48,143.89,0
2009.12.13,21:21,143.58,145.66,143.53,143.58,0
2009.12.14,21:32,144.51,145.07,143.13,144.51,0
2009.12.15,21:49,145.55,146.05,144.5,145.56,0
2009.12.16,22:07,146.37,146.92,145.24,146.43,0
2009.12.17,22:18,145.29,146.67,143.61,145.3,0
2009.12.20,22:26,146.08,146.55,144.62,146.07,0
2009.12.21,22:41,146.68,147.05,145.46,146.66,0
2009.12.22,23:10,146.28,146.77,146.01,146.3,0
2009.12.23,23:54,146.1,146.72,145.76,146.09,0
2009.12.27,21:33,146.06,146.41,145.65,146.06,0
2009.12.28,22:20,146.72,146.84,145.93,146.71,0
2009.12.29,23:03,146.47,147.13,145.98,146.48,0
2009.12.31,00:02,148.4,148.94,146.05,148.42,0
2010.01.04,00:27,149.33,150.68,148.27,149.38,0
2010.01.05,00:35,147.86,150.7,147.35,147.87,0
2010.01.06,00:39,146.89,148.39,145.99,146.88,0
2010.01.07,00:49,147.28,148.45,146.81,147.3,0
2010.01.08,00:55,148.67,149.35,147.05,148.66,0
2010.01.11,01:02,148.41,149.47,148.04,148.41,0
2010.01.12,01:14,148.49,149.59,147.66,148.49,0
2010.01.13,01:23,147.5,148.63,146.65,147.45,0
2010.01.14,01:30,149.16,149.53,147.44,149.17,0
2010.01.15,01:38,148.62,150.0,148.06,148.65,0
2010.01.18,01:46,148.14,148.81,147.15,148.15,0
2010.01.19,02:39,148.59,148.97,147.79,148.6,0
2010.01.20,02:48,147.97,149.45,147.92,147.97,0
2010.01.21,03:01,148.48,149.09,147.56,148.5,0
2010.01.22,03:04,146.99,148.93,145.4,146.99,0
2010.01.25,03:09,145.68,147.13,144.6,145.63,0
2010.01.26,03:17,146.24,147.28,145.07,146.2,0
2010.01.27,03:28,144.06,146.45,143.63,144.12,0
2010.01.28,03:36,147.04,147.15,143.96,147.01,0
2010.01.29,03:38,145.75,147.21,144.43,145.72,0
2010.02.01,03:39,144.02,146.24,143.43,144.03,0
2010.02.02,03:51,144.29,145.18,143.05,144.23,0
2010.02.03,04:08,144.73,145.1,143.84,144.69,0
2010.02.04,04:14,144.05,145.28,143.98,144.03,0
2010.02.05,04:14,140.67,144.22,139.33,140.63,0
2010.02.08,04:16,139.84,141.22,138.24,139.81,0
2010.02.09,04:20,139.87,140.21,138.67,139.88,0
2010.02.10,04:23,140.72,141.41,139.26,140.73,0
2010.02.11,04:33,140.07,141.4,139.43,140.05,0
2010.02.12,04:44,141.63,141.89,139.61,141.61,0
2010.02.15,05:12,141.14,141.66,139.78,141.14,0
2010.02.16,06:31,141.06,141.38,140.8,141.07,0
2010.02.17,07:01,142.93,142.98,140.72,142.87,0
2010.02.18,07:06,141.71,143.61,141.4,141.67,0
2010.02.19,07:13,141.32,142.89,140.86,141.28,0
2010.02.22,07:21,141.27,142.2,141.03,141.25,0
2010.02.23,07:36,140.15,141.73,139.96,140.04,0
2010.02.24,07:42,139.15,140.28,138.67,139.16,0
2010.02.25,07:56,136.82,139.32,136.27,136.79,0
2010.02.26,08:03,135.37,137.0,134.95,135.31,0
2010.03.01,08:12,133.03,135.71,132.0,133.05,0
2010.03.02,08:18,133.19,134.03,132.55,133.24,0
2010.03.03,08:26,133.59,133.75,132.48,133.62,0
2010.03.04,08:52,133.91,134.01,132.56,133.9,0
2010.03.05,09:08,135.42,135.72,133.6,135.41,0
2010.03.08,09:17,136.95,137.36,135.2,136.97,0
2010.03.09,09:28,134.54,137.06,133.91,134.56,0
2010.03.10,09:45,135.55,135.7,133.9,135.59,0
2010.03.11,09:56,135.59,136.48,134.91,135.64,0
2010.03.12,10:17,137.42,137.85,135.53,137.41,0
2010.03.15,10:46,136.75,138.06,136.22,136.77,0
2010.03.16,11:13,137.24,137.42,135.16,137.3,0
2010.03.17,11:26,138.48,139.35,137.09,138.48,0
2010.03.18,11:36,138.11,138.69,137.01,138.22,0
2010.03.19,12:01,135.89,138.22,135.77,135.89,0
2010.03.22,12:28,135.78,136.03,134.54,135.83,0
2010.03.23,12:36,135.95,136.52,135.22,135.97,0
2010.03.24,12:52,137.09,137.24,135.48,137.11,0
2010.03.25,13:01,137.86,138.13,136.64,137.87,0
2010.03.26,13:08,137.35,138.05,137.04,137.42,0
2010.03.29,13:16,138.58,139.12,137.33,138.56,0
2010.03.30,13:43,139.83,140.54,138.01,139.85,0
2010.03.31,13:53,141.9,142.02,139.72,141.9,0
2010.04.01,14:06,143.34,143.62,141.74,143.37,0
2010.04.02,15:40,143.73,143.94,142.95,143.73,0
2010.04.05,16:19,144.19,144.89,143.7,144.19,0
2010.04.06,16:51,143.18,144.41,142.07,143.16,0
2010.04.07,17:02,142.23,143.85,141.77,142.22,0
2010.04.08,17:09,142.64,142.79,140.95,142.64,0
2010.04.11,17:27,143.88,144.31,142.57,143.87,0
2010.04.12,17:40,143.15,144.5,143.14,143.15,0
2010.04.13,17:54,143.37,143.78,142.06,143.37,0
2010.04.14,18:07,144.28,144.64,143.22,144.3,0
2010.04.15,18:12,144.01,145.03,143.26,144.01,0
2010.04.18,18:22,140.93,144.05,140.19,140.84,0
2010.04.19,18:29,141.72,141.93,139.37,141.72,0
2010.04.20,18:49,143.14,143.52,141.53,143.15,0
2010.04.21,19:02,143.38,144.16,142.61,143.36,0
2010.04.22,19:06,143.65,144.17,142.43,143.59,0
2010.04.25,19:24,144.61,144.88,143.08,144.59,0
2010.04.26,19:26,145.28,145.96,144.49,145.26,0
2010.04.27,19:47,142.27,145.37,141.58,142.27,0
2010.04.28,19:47,142.87,143.49,141.71,142.86,0
2010.04.29,19:58,144.19,144.51,142.19,144.17,0
2010.05.02,20:15,143.69,145.21,143.23,143.71,0
2010.05.03,20:45,144.59,144.62,142.98,144.58,0
2010.05.04,21:01,143.16,144.9,142.59,143.28,0
2010.05.05,21:07,142.01,144.04,141.21,142.02,0
2010.05.06,21:21,136.03,142.3,129.94,136.14,0
2010.05.09,21:22,137.34,138.18,133.11,137.22,0
2010.05.10,21:25,138.39,140.57,137.23,138.4,0
2010.05.11,21:27,138.15,139.65,135.89,138.06,0
2010.05.12,21:38,138.28,139.83,137.4,138.26,0
2010.05.13,21:41,135.4,139.52,134.93,135.42,0
2010.05.16,21:57,133.09,136.05,132.68,133.06,0
2010.05.17,22:00,133.57,134.3,131.08,133.53,0
2010.05.18,22:00,130.83,134.8,130.38,130.88,0
2010.05.19,22:04,131.96,132.81,129.74,131.92,0
2010.05.20,22:05,129.44,132.38,126.74,129.53,0
2010.05.23,22:15,130.37,130.79,127.87,130.39,0
2010.05.24,22:20,129.44,131.35,129.02,129.44,0
2010.05.25,22:22,129.47,130.59,127.61,129.43,0
2010.05.26,22:25,129.47,130.53,129.04,129.48,0
2010.05.27,22:31,132.53,133.01,129.47,132.5,0
2010.05.30,23:11,132.44,133.21,130.85,132.41,0
2010.05.31,23:52,131.85,132.9,131.49,131.84,0
2010.06.01,23:58,134.12,135.21,130.78,134.2,0
2010.06.03,00:12,135.4,135.59,133.73,135.4,0
2010.06.04,00:23,135.6,136.39,134.52,135.59,0
2010.06.07,00:37,131.79,136.23,131.06,131.76,0
2010.06.08,00:46,132.73,133.82,131.45,132.73,0
2010.06.09,00:59,131.94,133.36,130.38,131.93,0
2010.06.10,01:21,132.93,133.75,131.39,132.93,0
2010.06.11,01:31,134.7,134.94,132.33,134.67,0
2010.06.14,01:55,134.47,135.12,132.65,134.48,0
2010.06.15,02:12,134.34,135.85,134.26,134.35,0
2010.06.16,02:39,135.6,135.76,133.89,135.65,0
2010.06.17,02:58,133.85,135.94,133.69,133.83,0
2010.06.18,03:12,134.79,135.46,133.5,134.74,0
2010.06.21,03:22,135.26,135.54,133.92,135.26,0
2010.06.22,03:50,133.87,135.99,133.62,133.9,0
2010.06.23,04:01,134.45,134.64,133.05,134.41,0
2010.06.24,04:16,133.87,134.95,133.66,133.89,0
2010.06.25,04:38,133.52,134.46,133.43,133.49,0
2010.06.28,05:23,134.54,134.7,133.08,134.51,0
2010.06.29,05:57,133.56,135.23,132.96,133.53,0
2010.06.30,06:10,133.43,134.0,132.65,133.48,0
2010.07.01,06:23,132.01,133.55,131.38,131.99,0
2010.07.02,06:33,133.36,133.84,131.26,133.32,0
2010.07.05,07:45,132.65,133.8,132.55,132.63,0
2010.07.06,09:44,133.28,133.64,131.83,133.24,0
2010.07.07,10:13,132.46,133.35,131.23,132.53,0
2010.07.08,10:25,134.14,134.57,132.16,134.14,0
2010.07.09,10:47,133.72,134.62,133.39,133.75,0
2010.07.12,11:21,133.16,133.96,132.53,133.15,0
2010.07.13,12:00,133.85,134.05,132.41,133.84,0
2010.07.14,12:08,135.27,135.73,133.69,135.26,0
2010.07.15,12:32,134.18,135.51,133.96,134.17,0
2010.07.16,12:55,132.49,135.36,131.99,132.5,0
2010.07.19,13:29,131.9,133.41,131.76,131.92,0
2010.07.20,13:54,133.38,133.51,131.48,133.38,0
2010.07.21,14:30,131.98,133.72,131.7,131.97,0
2010.07.22,14:42,132.72,133.27,130.81,132.75,0
2010.07.23,14:58,134.8,134.98,132.4,134.8,0
2010.07.26,15:37,134.49,135.55,134.37,134.48,0
2010.07.27,16:08,137.1,137.12,134.4,137.11,0
2010.07.28,16:39,136.43,137.51,135.84,136.41,0
2010.07.29,17:10,135.46,136.85,134.94,135.46,0
2010.08.01,17:49,135.84,136.01,134.16,135.82,0
2010.08.02,18:49,137.6,137.65,135.49,137.63,0
2010.08.03,19:29,136.77,137.75,136.3,136.78,0
2010.08.04,19:54,137.08,137.27,135.82,137.08,0
2010.08.05,20:47,136.33,137.46,135.75,136.3,0
2010.08.08,21:30,136.22,137.03,135.44,136.26,0
2010.08.09,22:58,135.79,136.96,135.7,135.74,0
2010.08.10,23:17,134.83,135.88,134.48,134.84,0
2010.08.11,23:24,133.16,134.93,132.77,133.16,0
2010.08.12,23:47,134.57,134.66,132.96,134.58,0
2010.08.16,00:16,133.68,134.79,133.18,133.65,0
2010.08.17,01:08,133.77,134.37,133.07,133.78,0
2010.08.18,01:42,132.78,133.91,132.59,132.79,0
2010.08.19,02:14,133.47,133.71,132.41,133.52,0
2010.08.20,02:40,132.82,134.02,132.56,132.82,0
2010.08.23,03:15,133.09,133.3,131.95,133.16,0
2010.08.24,03:37,130.3,133.15,130.13,130.32,0
2010.08.25,03:47,130.17,130.52,128.75,130.24,0
2010.08.26,04:01,131.63,132.0,129.81,131.64,0
2010.08.27,04:41,131.44,131.84,130.73,131.49,0
2010.08.30,05:12,132.1,133.57,130.41,132.11,0
2010.08.31,05:48,130.21,132.2,129.47,130.27,0
2010.09.01,06:27,129.21,130.34,128.62,129.22,0
2010.09.02,07:06,129.61,130.91,128.79,129.62,0
2010.09.03,08:28,130.12,130.21,129.34,130.06,0
2010.09.06,09:47,129.43,131.65,129.22,129.45,0
2010.09.07,11:57,128.19,129.79,127.87,128.19,0
2010.09.08,12:30,130.15,130.29,128.03,130.12,0
2010.09.09,13:29,129.38,130.13,128.54,129.36,0
2010.09.10,14:24,129.2,130.03,128.97,129.19,0
2010.09.13,15:13,128.88,130.08,128.75,128.89,0
2010.09.14,15:45,129.33,129.4,127.61,129.31,0
2010.09.15,16:06,133.65,134.04,128.52,133.67,0
2010.09.16,16:21,134.14,134.23,132.95,134.14,0
2010.09.19,17:08,134.31,135.02,133.64,134.23,0
2010.09.20,19:46,133.29,134.42,133.15,133.28,0
2010.09.21,20:20,132.77,133.41,132.31,132.78,0
2010.09.22,21:01,132.33,133.37,131.69,132.32,0
2010.09.23,21:55,132.57,132.75,131.8,132.57,0
2010.09.26,22:41,133.24,133.74,132.3,133.24,0
2010.09.27,23:16,133.28,133.64,132.9,133.29,0
2010.09.29,00:02,132.58,133.74,131.91,132.57,0
2010.09.30,00:30,132.29,132.65,131.8,132.28,0
2010.10.01,01:02,131.36,132.7,130.83,131.37,0
2010.10.04,01:43,131.86,132.36,131.08,131.84,0
2010.10.05,02:17,132.5,133.0,131.14,132.48,0
2010.10.06,03:07,132.31,132.61,131.89,132.26,0
2010.10.07,03:49,130.9,132.33,130.79,130.83,0
2010.10.08,04:40,130.45,131.87,130.21,130.51,0
2010.10.11,05:29,130.72,131.07,129.84,130.71,0
2010.10.12,06:34,129.86,130.77,129.57,129.85,0
2010.10.13,06:56,129.61,130.15,128.95,129.62,0
2010.10.14,07:33,130.09,130.36,129.31,130.09,0
2010.10.15,08:13,130.15,130.49,129.95,130.19,0
2010.10.18,08:47,129.24,130.69,128.68,129.26,0
2010.10.19,09:11,128.42,129.44,128.27,128.43,0
2010.10.20,09:30,127.91,128.69,127.34,127.86,0
